date,tweet,relevance,topic,Palabras,procTweet,Rating,Sentimiento
2023-07-27 00:00:00,"Puedes empezar con tarjetas de crédito ""garantizadas"" Son para personas que no tienen historial. Stori o heybanco sería lo mejorcito. Recibir nómina también ayuda mucho con los bancos tradicionales c:",1,misc,30,puedes empezar tarjetas crédito `` garantizadas '' persona historial  stori heybanco mejorcito  recibir nómina ayuda bancos tradicionales c ,1,0.0
2023-07-28 00:00:00,"Hoygan , mi TDC coó el 17-7-23 y la fecha límite de pago es el próximo jueves 3. Se supone que mientras pague antes de esa fecha no hay problema. Correcto?",1,support,31,hoygan  tdc coó 17-7-23 fecha límite pago próximo jueves 3 supone mientras pague fecha problema  correcto ?,1,0.0
2023-07-28 00:00:00,Yap!,0,misc,1,yap ,3,0.0
2023-07-28 00:00:00,Dame el telefono de servicio al cliente,1,support,7,dame telefono servicio cliente,5,1.0
2023-07-29 00:00:00,tomalo por el lado amable y para el proximo recibo ya es gratis heheheheh,0,misc,14,tomalo lado amable proximo recibo gratis heheheheh,5,1.0
2023-07-29 00:00:00,Jajaja verdad que sí,0,misc,4,jajaja verdad,5,1.0
2023-07-30 00:00:00,Muchas gracias,0,misc,2,muchas gracias,5,1.0
2023-08-01 00:00:00,Gracias por el seguimiento. Ya quedó resuelto y no era problema de ustedes.,0,misc,13,gracias seguimiento  quedó resuelto problema ustedes ,3,0.0
2023-08-01 00:00:00,"Excelente servicio Por cieo, como dato Por cualquier cosa yo no di mis datos bancarios pues de uso común Yo tengo una cuenta digital de HeyBanco que no utilizo más que para esto, y ahí me han estado llegando mis transferencias Adjunto evidencia",0,misc,43,excelente servicio cieo  dato cualquier cosa di datos bancarios pues uso común cuenta digital heybanco utilizo  ahí llegando transferencias adjunto evidencia,5,1.0
2023-08-01 00:00:00,"Ya quedó solucionado, Muchas gracias",0,misc,5,quedó solucionado  muchas gracias,5,1.0
2023-08-01 00:00:00,recomiendo x10000 HeyBanco!!!,0,misc,3,recomiendo x10000 heybanco   ,5,1.0
2023-08-02 00:00:00,Gracias ya respondi el mensaje,0,misc,5,gracias respondi mensaje,5,1.0
2023-08-02 00:00:00,"Estaría súper, algo como lo que hacen en",0,misc,8,súper  hacen,5,1.0
2023-08-04 00:00:00,Fácil: Abre una cuenta bancaria en uno de los nuevos bancos digitales. Te recomiendo porque está mucho más integrado al sistema bancario que otros que simplemente son fintech.,1,misc,28,fácil  abre cuenta bancaria nuevos bancos digitales  recomiendo integrado sistema bancario simplemente fintech ,5,1.0
2023-08-04 00:00:00,No recuerdo pero creo que fue rápido,0,misc,7,recuerdo creo rápido,5,1.0
2023-08-05 00:00:00,"hola buenas tardes! Me ayudan a confirmar cual es el monto máximo para transferir desde mi cuenta hey y como puedo modificar esos límites por favor, gracias!",1,support,27,hola buenas tardes  ayudan confirmar monto máximo transferir cuenta hey puedo modificar límites favor  gracias ,5,1.0
2023-08-05 00:00:00,Muchas gracias! Le había recomendado a un conocido que antes ellos daban préstamos y ya no salen. Entonces quería sugerirle esa opción. Que amable eres.,1,misc,25,muchas gracias  recomendado conocido daban préstamos salen  entonces quería sugerirle opción  amable ,5,1.0
2023-08-05 00:00:00,"Creo que es eso, acaba de llegar, muchas gracias",0,misc,9,creo  acaba llegar  muchas gracias,5,1.0
2023-08-06 00:00:00,Jaja lo mismo pasa con Mercado Pago y HeyBanco pero de acuerdo es una maravilla,1,misc,15,jaja mismo pasa mercado pago heybanco acuerdo maravilla,5,1.0
2023-08-07 00:00:00,"Si me resolvieron, tiene un gran servicio al cliente!",1,misc,9,si resolvieron  gran servicio cliente ,5,1.0
2023-08-07 00:00:00,Si me llegó a las 24 hrs. Espero que haya llegado bien la transferencia.,0,misc,14,si llegó 24 hr  espero llegado bien transferencia ,3,0.0
2023-08-08 00:00:00,"Ya lo hice, ayer saqué todaa lana y mejor me quedo con quienes ya llevo tiempo y no he tenido problemas con ellos. También recomiendo a me está jalando muy bien y mis clientes me pagan por ahí. Saludos.",1,misc,39,hice  ayer saqué todaa lana mejor quedo llevo tiempo problemas  recomiendo jalando bien clientes pagan ahí  saludos ,3,0.0
2023-08-09 00:00:00,"Hola muchas gracias ya les expliqué la situación, les agradezco una respuesta a la brevedad",1,support,15,hola muchas gracias expliqué situación  agradezco respuesta brevedad,5,1.0
2023-08-09 00:00:00,"Les escribí por ahí desde ayer, y no me pelaron!",0,misc,10,escribí ahí ayer  pelaron ,1,0.0
2023-08-10 00:00:00,"hoy fue mi primer día en heybanco :chispas::tulipán::chispas: de regreso a la vida de oficina :mariposa: mil gracias, :marca_de_beso:",0,misc,19,hoy primer día heybanco  chispas  tulipán  chispas  regreso vida oficina  mariposa  mil gracias   marca_de_beso ,5,1.0
2023-08-12 00:00:00,"¡Por fin me tocó un BoletoDorado ganador! :cara_sonriendo_con_estrellas: Me sentí como Charlie en la fabrica de chocolates :cara_con_mano_sobre_la_boca: Cámara solo me faltan 8,200 heypoints para mi xbox.",0,misc,27,por fin tocó boletodorado ganador   cara_sonriendo_con_estrellas  sentí charlie fabrica chocolate  cara_con_mano_sobre_la_boca  cámara solo faltan 8200 heypoints xbox ,4,1.0
2023-08-12 00:00:00,"Release notes, mensaje con typo en Terjeta Me gusto la actualización que hicieron para ver las tarjetas",0,misc,17,release note  mensaje typo terjeta gusto actualización hicieron ver tarjetas,3,0.0
2023-08-15 00:00:00,"Justo a mi me pasó en el mismo momento, al final vuelve a aparecer en un rato después.",0,misc,18,justo pasó mismo momento  final vuelve aparecer rato después ,3,0.0
2023-08-18 00:00:00,Gracias :cara_feliz_con_ojos_sonrientes: :manos_en_oración:,0,misc,3,gracias  cara_feliz_con_ojos_sonrientes   manos_en_oración ,5,1.0
2023-08-18 00:00:00,Le sugiero encarecidamente que se comunique con ~bensonhack50~ en Instagram para solucionar cualquier problema relacionado con la cuenta. ahí rápido y confiable aún puedes graficarlos por WhatsApp :dorso_de_mano_con_índice_a_la_derecha_tono_de_piel_claro::dorso_de_mano_con_índice_a_la_derecha_tono_de_piel_claro:,0,misc,28,sugiero encarecidamente comunique ~bensonhack50~ instagram solucionar cualquier problema relacionado cuenta  ahí rápido confiable aún puedes graficarlos whatsapp  dorso_de_mano_con_índice_a_la_derecha_tono_de_piel_claro  dorso_de_mano_con_índice_a_la_derecha_tono_de_piel_claro ,4,1.0
2023-08-19 00:00:00,"Muchas gracias, ya les respondí por DM",0,misc,7,muchas gracias  respondí dm,5,1.0
2023-08-22 00:00:00,"En la Comunidarks me recomendaron la Rappicard y la HeyBanco. Uso más la de HeyBanco por las recompensas, no hay anualidad, además te da tarjeta dual entonces tienes de crédito y débito. La Rappicard la uso para cosas más específicas, por ej Ticketmaster la acepta sin problema.",1,misc,47,comunidarks recomendaron rappicard heybanco  uso heybanco recompensas  anualidad  además da tarjeta dual entonces crédito débito  rappicard uso cosas específicas  ej ticketmaster acepta problema ,1,0.0
2023-08-23 00:00:00,"Ya quedó resuelto favorablemente mi que queja, gracias",0,misc,8,quedó resuelto favorablemente queja  gracias,3,0.0
2023-08-25 00:00:00,Que guen servicio traen los de siemrpe resuelven bien 10/10 :cara_sonriente::cara_sonriente:,0,misc,11,guen servicio traen siemrpe resuelven bien 10/10  cara_sonriente  cara_sonriente ,3,0.0
2023-08-25 00:00:00,"Resolvieron el cargo no reconocido de mi tarjeta, siempre dicen que pueden ser varios días pero el proceso no tardó ni una semana :señal_de_aprobación_con_la_mano_tono_de_piel_medio:",1,misc,24,resolvieron cargo reconocido tarjeta  siempre dicen pueden ser varios días proceso tardó semana  señal_de_aprobación_con_la_mano_tono_de_piel_medio ,1,0.0
2023-08-28 00:00:00,"Muchas gracias, ya lleno los datos. /@heybanco",0,misc,7,muchas gracias  lleno datos  / @ heybanco,5,1.0
2023-08-28 00:00:00,¡Muchísimas gracias por compair! :corazón_rojo: :manos_levantadas_celebrando:,0,misc,6,muchísimas gracias compair   corazón_rojo   manos_levantadas_celebrando ,5,1.0
2023-08-30 00:00:00,De qué queja me hablan? :cara_con_ojos_en_blanco: Nada de quejas con Trabajan muy bien :corazón_rojo:,0,misc,14,queja hablan ?  cara_con_ojos_en_blanco  quejas trabajan bien  corazón_rojo ,3,0.0
2023-08-31 00:00:00,en Recompensa Total Banoe llegan en menos de 3 días hábiles por mail.,0,misc,13,recompensa total banoe llegan menos 3 días hábiles mail ,5,1.0
2023-09-01 00:00:00,Muy felices y contentos por nuestros clientes ya que hoy pudieron estrenar su nuevo hogar. inovaserviciosfinancieros cuauhtémocchihuahua creditos HeyBanco,0,misc,19,felices contentos clientes hoy pudieron estrenar nuevo hogar  inovaserviciosfinancieros cuauhtémocchihuahua creditos heybanco,5,1.0
2023-09-01 00:00:00,"Perfecto, ya pude entrar a la App y como según mi dispositivo no es compatible (aunque es uno de los más recientes de Samsung) prefiero cambiar de banco a cambiar mi equipo. Hola! Saludos.",1,misc,34,perfecto  pude entrar app según dispositivo compatible ( aunque recientes samsung ) prefiero cambiar banco cambiar equipo  hola  saludos ,5,1.0
2023-09-01 00:00:00,"Yo la tengo, esta bien padre.",0,misc,6, bien padre ,4,1.0
2023-09-04 00:00:00,Aplausos para el equipo de :cara_derritiéndose:,0,misc,6,aplausos equipo  cara_derritiéndose ,1,0.0
2023-09-05 00:00:00,"Yo quisiera saber si ya puedo ser acreedor a la tarjeta de crédito tradicional, debido a que ya llevo más de seis meses de uso de la garantizada y se ha mejorado mi historial muy significativamente!",1,support,36,quisiera saber si puedo ser acreedor tarjeta crédito tradicional  debido llevo seis me uso garantizada mejorado historial significativamente ,3,0.0
2023-09-05 00:00:00,Jajaja,0,misc,1,jajaja,5,1.0
2023-09-05 00:00:00,"HeyBanco ha implementado un chat/bot muy interesante llamado HeyGPT, que resuelve dudas sobre sus productos, el cual me sorprendió bastante, creo que es un gran avance para mejorar la experiencia con la atención a clientes, acá te cuento todo:",1,misc,39,heybanco implementado chat/bot interesante llamado heygpt  resuelve dudas productos  sorprendió bastante  creo gran avance mejorar experiencia atención clientes  acá cuento ,5,1.0
2023-09-05 00:00:00,Yo uso ese banco y siempre me resuelven rápido y mil veces más rápido vs Banamex haha,1,misc,17,uso banco siempre resuelven rápido mil veces rápido v banamex haha,5,1.0
2023-09-10 00:00:00,HeyBanco. Me ha salido buena.,0,misc,5,heybanco  salido buena ,5,1.0
2023-09-12 00:00:00,Gracias.,0,misc,1,gracias ,5,1.0
2023-09-12 00:00:00,Chulada de cuenta! Buenos rendimientos :cara_con_lengua_de_dinero: aplicación funcionando al :cien_puntos: sin comisiones de ninguna especie!! Entre esta y la de no necesito nada de ninguna otra institución. Nunca cambien ehhh? Asi empezó Klar y luego ya no cumplió. :cara_sonriente::pulgar_hacia_arriba_tono_de_piel_claro:,1,misc,39,chulada cuenta  buenos rendimientos  cara_con_lengua_de_dinero  aplicación funcionando  cien_puntos  comisiones ninguna especie   necesito ninguna institución  nunca cambien ehhh ? asi empezó klar luego cumplió   cara_sonriente  pulgar_hacia_arriba_tono_de_piel_claro ,4,1.0
2023-09-13 00:00:00,"¡Feliz Día del Programador! Su trabajo es esencial para el funcionamiento de la sociedad actual, es por eso que te traemos algunos datos impoantes sobre este día y la profesión.:profesional_de_la_tecnología_hombre_tono_de_piel_claro: HeyBancoMedia HeyBanco DíaDelProgramador Programadores",0,misc,34,feliz día programador  trabajo esencial funcionamiento sociedad actual  traemos datos impoantes día profesión   profesional_de_la_tecnología_hombre_tono_de_piel_claro  heybancomedia heybanco díadelprogramador programadores,5,1.0
2023-09-13 00:00:00,"Hola muchas gracias, ya les contesté vía DM",0,misc,8,hola muchas gracias  contesté vía dm,5,1.0
2023-09-13 00:00:00,"Solucionado, gracias!",0,misc,2,solucionado  gracias ,5,1.0
2023-09-13 00:00:00,ayuda!!,1,support,1,ayuda  ,4,1.0
2023-09-14 00:00:00,"Es que son horas de Venus, todavía están en tiempo xd",0,misc,11,horas venus  todavía tiempo xd,5,1.0
2023-09-14 00:00:00,Inviee en cuestión de minutos desde tu celular y obtén ganancias cada semana. :bolsa_de_dinero: Conoce cómo hacer crecer tu dinero con Inv…,1,misc,22,inviee cuestión minutos celular obtén ganancias cada semana   bolsa_de_dinero  conoce cómo hacer crecer dinero inv…,1,0.0
2023-09-15 00:00:00,A mi me sirvió actualizar mi versión de Android a la más reciente. Con eso ya abre,1,misc,17,sirvió actualizar versión android reciente  abre,4,1.0
2023-09-15 00:00:00,Gracias justo eso me funciono,0,misc,5,gracias justo funciono,5,1.0
2023-09-16 00:00:00,Yo elimine el cache en los ajustes de la app y funcionó,1,misc,12,elimine cache ajustes app funcionó,4,1.0
2023-09-16 00:00:00,Si me funcionó!!! Muchas gracias,0,misc,5,si funcionó    muchas gracias,3,0.0
2023-09-16 00:00:00,"Entren a ajustes de la app , borren el cache y funciona",0,misc,12,entren ajustes app  borren cache funciona,3,0.0
2023-09-16 00:00:00,Esto me funcionó a mi,0,misc,5,funcionó,5,1.0
2023-09-16 00:00:00,Muchas gracias Hey! Ya quedó resuelto. :señal_de_aprobación_con_la_mano::señal_de_aprobación_con_la_mano::señal_de_aprobación_con_la_mano:,0,misc,7,muchas gracias hey  quedó resuelto   señal_de_aprobación_con_la_mano  señal_de_aprobación_con_la_mano  señal_de_aprobación_con_la_mano ,1,0.0
2023-09-16 00:00:00,Gracias ! Lo intentare :cara_radiante_con_ojos_sonrientes:,0,misc,5,gracias  intentare  cara_radiante_con_ojos_sonrientes ,5,1.0
2023-09-17 00:00:00,Gracias! También me funcionó reiniciando :manos_levantadas_celebrando:,0,misc,6,gracias  funcionó reiniciando  manos_levantadas_celebrando ,5,1.0
2023-09-17 00:00:00,"Ya qiedo resuelto, muchas gracias!",0,misc,5,qiedo resuelto  muchas gracias ,5,1.0
2023-09-18 00:00:00,Funcionó gracias. Mejor que la cuenta oficial,0,misc,7,funcionó gracias  mejor cuenta oficial,5,1.0
2023-09-18 00:00:00,"Muchas gracias por la información, me sirvió para poder acceder a la aplicación, deberían publicar la solución en sus redes para que otros usuarios puedan solucionarlo",1,misc,26,muchas gracias información  sirvió poder acceder aplicación  deberían publicar solución redes usuarios puedan solucionarlo,4,1.0
2023-09-19 00:00:00,Confirmo hoy 19 de septiembre que funciona.. muchas gracias,0,misc,9,confirmo hoy 19 septiembre funciona  muchas gracias,5,1.0
2023-09-19 00:00:00,"La colonia más bonita y cool de todo Latinoamérica te está esperando, descubre con Jonnah Moreno sus increíbles recintos y disfruta de su increíble belleza. HeyBanco HeyMedia HeydeLocal Guadalajara",0,misc,29,colonia bonita cool latinoamérica esperando  descubre jonnah moreno increíbles recintos disfruta increíble belleza  heybanco heymedia heydelocal guadalajara,5,1.0
2023-09-19 00:00:00,"El lugar perfecto para sentae a trabajar mientras te tomas un delicioso café... para después ir por una joya de la literatura, de segunda mano. Descubre con Jonnah Moreno los lugares secretos de la colonia Americana. HeyBanco HeyMedia HeydeLocal Guadalajara",0,misc,40,lugar perfecto sentae trabajar mientras tomas delicioso café  después ir joya literatura  segunda mano  descubre jonnah moreno lugares secretos colonia americana  heybanco heymedia heydelocal guadalajara,5,1.0
2023-09-19 00:00:00,"Entre cafeterías, una arquitectura única y bonitos pisos, Jonnah Moreno nos muestra la cara más apacible de la colonia Americana, que es considerada la más bonita en todo Latinoamérica. HeyBanco HeyMedia HeydeLocal Guadalajara",0,misc,33,cafeterías  arquitectura única bonito pisos  jonnah moreno muestra cara apacible colonia americana  considerada bonita latinoamérica  heybanco heymedia heydelocal guadalajara,4,1.0
2023-09-19 00:00:00,"Muchas gracias ahora sí, por mandar la actualización v10.39.2 de la app de Android. La aplicación funciona nuevamente, tras 5 días que estuvo muea para varios de nosotros. Gracias",1,misc,29,muchas gracias ahora  mandar actualización v10392 app android  aplicación funciona nuevamente  tras 5 días muea varios  gracias,1,0.0
2023-09-19 00:00:00,"Exacto, en el 10.39.0 está todo normal.",1,misc,7,exacto  10390 normal ,3,0.0
2023-09-20 00:00:00,Listo! Muchas gracias! :),0,misc,4,listo  muchas gracias   ),5,1.0
2023-09-20 00:00:00,Ya hoy se restableció la aplicación gracias,0,misc,7,hoy restableció aplicación gracias,5,1.0
2023-09-20 00:00:00,"X3. A las 12 sin problema, y uno desde las 6 y nada",0,misc,13,x3  12 problema  6,3,0.0
2023-09-20 00:00:00,"Gracias por la respuesta, pude habilitar mi app",0,misc,8,gracias respuesta  pude habilitar app,4,1.0
2023-09-22 00:00:00,"A mi nunca me ha fallado, al contrario es de las más estables.",1,misc,13,nunca fallado  contrario estables ,5,1.0
2023-09-23 00:00:00,"Gracias, no debería ser información privada, es para que ustedes mejoren. Saludos.",1,misc,12,gracias  debería ser información privada  ustedes mejoren  saludos ,3,0.0
2023-09-24 00:00:00,cómo puedo pedir otra tarjeta sin perder mis datos anteriores. Gracias,1,support,11,cómo puedo pedir tarjeta perder datos anteriores  gracias,1,0.0
2023-09-26 00:00:00,Siempre estoy recomendando y llevo 2 meses sin tarjeta :cara_de_payaso: ¿regresar a Banamex será la solución?,1,misc,16,siempre recomendando llevo 2 me tarjeta  cara_de_payaso  ¿regresar banamex solución ?,5,1.0
2023-09-26 00:00:00,"Hola, solo para agradecer públicamente la atención recibida en su momento, y mencionar que ya recibí todos los productos solicitado de su tienda de Hey Shop. Muchas gracias.",1,misc,28,hola  solo agradecer públicamente atención recibida momento  mencionar recibí productos solicitado tienda hey shop  muchas gracias ,5,1.0
2023-09-26 00:00:00,Ya lo envie,0,misc,3,envie,5,1.0
2023-09-27 00:00:00,"Muchas gracias, los amo. :cara_llorando_fuerte::manos_formando_un_corazón_tono_de_piel_medio:",0,misc,5,muchas gracias  amo   cara_llorando_fuerte  manos_formando_un_corazón_tono_de_piel_medio ,5,1.0
2023-09-28 00:00:00,"increíble que a estas alturas tengas que ir a activar tu netkey “móvil” a una sucursal cuando cambias de teléfono. Tienen mucho que aprender de que sin comprometer tu seguridad, lo hacen simple y rápido desde la misma app.",1,misc,39,increíble alturas ir activar netkey “ móvil ” sucursal cambias teléfono  aprender comprometer seguridad  hacen simple rápido misma app ,5,1.0
2023-09-30 00:00:00,Yo sigo pensando que es un gran producto,0,misc,8,sigo pensando gran producto,5,1.0
2023-10-02 00:00:00,Gracias,0,misc,1,gracias,5,1.0
2023-10-03 00:00:00,Yo también quiero :cara_tapada_con_ojo_espiando:,0,misc,4,quiero  cara_tapada_con_ojo_espiando ,1,0.0
2023-10-03 00:00:00,"Gracias, les acabo de escribir.",0,misc,5,gracias  acabo escribir ,5,1.0
2023-10-05 00:00:00,"Tengo la de que es de banco Azteca y si esta muy bien, la de también esta padre y la de esas manejo",0,misc,23,banco azteca si bien  padre manejo,4,1.0
2023-10-06 00:00:00,"En hora buena Jorge, tú eres una persona muy reconocida en el gremio mielero y tu reputación vale.",0,misc,18,hora buena jorge  persona reconocida gremio mielero reputación vale ,5,1.0
2023-10-11 00:00:00,:ojos: Órale qué cool. ofrece información sobre finanzas personales dentro de la aplicación. :cara_sonriendo_con_estrellas: Habrá que darle una opounidad al podcast,1,misc,21, ojos  órale cool  ofrece información finanzas personales dentro aplicación   cara_sonriendo_con_estrellas  darle opounidad podcast,4,1.0
2023-10-12 00:00:00,"Ganeee! Si quieres ser pae de esta fiebre Hey, te puedo referir. Gracias",0,misc,13,ganeee  si quieres ser pae fiebre hey  puedo referir  gracias,1,0.0
2023-10-13 00:00:00,"Gracias, volví a llamar y fue rapido",0,misc,7,gracias  volví llamar rapido,5,1.0
2023-10-13 00:00:00,:cara_exhalando: 5 estrellas al sopoe de ya se saben el dúo dinámico :cara_sonriente::cara_sonriente:,1,misc,13, cara_exhalando  5 estrellas sopoe saben dúo dinámico  cara_sonriente  cara_sonriente ,5,1.0
2023-10-14 00:00:00,Quedo en espera. Gracias,0,misc,4,quedo espera  gracias,5,1.0
2023-10-14 00:00:00,Felicidades a todos los que hicieron esto posible,0,misc,8,felicidades hicieron posible,5,1.0
2023-10-16 00:00:00,Muchas gracias,0,misc,2,muchas gracias,5,1.0
2023-10-17 00:00:00,"Procedo, gracias por el apoyo",0,misc,5,procedo  gracias apoyo,5,1.0
2023-10-18 00:00:00,Recibí ayuda de fredhack88 en Telegram. Me ayudó a recuperar mi cuenta y habilitar la autenticación de dos factores en la cuenta. Estoy realmente impresionado. También te ayudará con tus problemas de piratería.,0,misc,33,recibí ayuda fredhack88 telegram  ayudó recuperar cuenta habilitar autenticación do factores cuenta  realmente impresionado  ayudará problemas piratería ,5,1.0
2023-10-19 00:00:00,"Gracias ya los conocí, los use, y hoy los dejo, definitivamente no son lo mio, pero si los recomiendo! :pulgar_hacia_arriba: Bancos f…",1,misc,22,gracias conocí  use  hoy dejo  definitivamente mio  si recomiendo   pulgar_hacia_arriba  bancos f…,5,1.0
2023-10-20 00:00:00,"¡Te vamos a sorprender! :estrella: Para todos nuestros fans, ¡les queremos dar más! Estamos a punto de elevar su experiencia a un ni…",0,misc,23,te vamos sorprender   estrella  fan  les queremos dar  punto elevar experiencia ni…,5,1.0
2023-10-21 00:00:00,"¡Te vamos a sorprender! :estrella: Para todos nuestros fans, ¡les queremos dar más! Estamos a punto de elevar su experiencia a un ni…",0,misc,23,te vamos sorprender   estrella  fan  les queremos dar  punto elevar experiencia ni…,5,1.0
2023-10-21 00:00:00,11% la inversión y con eso!,1,misc,6,11 % inversión ,1,0.0
2023-10-22 00:00:00,"¡Te vamos a sorprender! :estrella: Para todos nuestros fans, ¡les queremos dar más! Estamos a punto de elevar su experiencia a un ni…",0,misc,23,te vamos sorprender   estrella  fan  les queremos dar  punto elevar experiencia ni…,5,1.0
2023-10-23 00:00:00,Se va a poner bueno con heybanco,1,misc,7,va poner bueno heybanco,4,1.0
2023-10-23 00:00:00,"Estamos igual, también me sorprendí",0,misc,5,igual  sorprendí,5,1.0
2023-10-24 00:00:00,Nos deberían sorprender con app funcional. Todos los dias hay que estar borrando e instalando. Dura un acceso útil.,1,misc,19,deberían sorprender app funcional  dia borrando instalando  dura acceso útil ,3,0.0
2023-10-24 00:00:00,Listo enviado,0,misc,2,listo enviado,4,1.0
2023-10-24 00:00:00,"¡Te vamos a sorprender! :estrella: Para todos nuestros fans, ¡les queremos dar más! Estamos a punto de elevar su experiencia a un ni…",0,misc,23,te vamos sorprender   estrella  fan  les queremos dar  punto elevar experiencia ni…,5,1.0
2023-10-25 00:00:00,"Muy buena , esta vez hey se equivocó, decía ser diferente a los bancos normales e incluso puede que apair…",1,misc,20,buena  vez hey equivocó  decía ser diferente bancos normales incluso puede apair…,3,0.0
2023-10-25 00:00:00,Fuiste bueno por un tiempo. Ahora mi tarjeta se irá al cajón. Hasta nunca :mano_saludando::manos_formando_un_corazón:,0,misc,15,bueno tiempo  ahora tarjeta irá cajón  nunca  mano_saludando  manos_formando_un_corazón ,5,1.0
2023-10-25 00:00:00,es muy buena opción.,0,misc,4,buena opción ,4,1.0
2023-10-25 00:00:00,"Bueno, toda historia tiene un final. Adiós",0,misc,7,bueno  toda historia final  adiós,5,1.0
2023-10-25 00:00:00,"La tarjeta plata trae buen cashback, deberías darle una revisada",1,misc,10,tarjeta plata trae buen cashback  deberías darle revisada,4,1.0
2023-10-26 00:00:00,"¿SPA para los Hospitality? Bueno, siempre se agradece un masajito para aguantar los 3 días de festival ¡Checa los beneficios de cada abono! :entradas::león::fuego: Mañana prevents exclusiva por TecatePalNoe :corazón_brillante:",0,misc,30,¿spa hospitality ? bueno  siempre agradece masajito aguantar 3 días festival checa beneficios cada abono   entradas  león  fuego  mañana prevents exclusiva tecatepalnoe  corazón_brillante ,5,1.0
2023-10-26 00:00:00,Gracias! Les envíe otra duda.,1,support,5,gracias  envíe duda ,5,1.0
2023-10-26 00:00:00,"Ok, estaré al pendiente, gracias",0,misc,5,ok  pendiente  gracias,3,0.0
2023-10-27 00:00:00,"Gracias por mis ultimas recompensas, adios vaquero, fue bueno mientras duró",0,misc,11,gracias ultima recompensas  adios vaquero  bueno mientras duró,5,1.0
2023-10-27 00:00:00,Mañana los compramos!!! :manos_formando_un_corazón::manos_levantadas_celebrando_tono_de_piel_claro::manos_levantadas_celebrando_tono_de_piel_claro:,0,misc,4,mañana compramos     manos_formando_un_corazón  manos_levantadas_celebrando_tono_de_piel_claro  manos_levantadas_celebrando_tono_de_piel_claro ,1,0.0
2023-10-27 00:00:00,:león: ¡Gracias! La Venta Exclusiva HeyBanco está AGOTADA en su totalidad :tique: :dedo_índice_apuntándote_a_ti_tono_de_piel_claro: La venta libre de Boleto Tempranero para 2024 tendrá lugar mañana 28 de octubre a pair de las 14:00 hrs.,0,misc,33, león  gracias  venta exclusiva heybanco agotada totalidad  tique   dedo_índice_apuntándote_a_ti_tono_de_piel_claro  venta libre boleto tempranero 2024 lugar mañana 28 octubre pair 1400 hr ,1,0.0
2023-10-27 00:00:00,Gracias Gracias venta tempranera :corazón_blanco: Tqm,0,misc,6,gracias gracias venta tempranera  corazón_blanco  tqm,5,1.0
2023-10-27 00:00:00,:estrella::estrella:Tecate Pa'l Noe 2024!!!:estrella::estrella: :luces_de_policía:Si tienen Hey Banco aprovechen hoy porque hay buenos descuentos en el abono Tempranero!…,0,misc,18, estrella  estrella  tecate pa ' l noe 2024     estrella  estrella   luces_de_policía  si hey banco aprovechen hoy buenos descuentos abono tempranero  …,1,0.0
2023-10-27 00:00:00,¡Muchas gracias por tu confianza! :cara_sonriendo::palmas_hacia_arriba_juntas: ¡Estamos felices de que formes pae de la familia Klar! :cara_sonriendo_con_corazones::cara_sonriendo_con_estrellas: ¡TE QUEREMOS!:corazón_rojo:,1,misc,19,muchas gracias confianza   cara_sonriendo  palmas_hacia_arriba_juntas  estamos felices formes pae familia klar   cara_sonriendo_con_corazones  cara_sonriendo_con_estrellas  te queremos   corazón_rojo ,5,1.0
2023-10-27 00:00:00,Sería lo más adecuado después de lo que costo por lo menos 6 meses de prueba como lo hacía Scotia con su tarjeta ideal ya después decides.,1,misc,27,adecuado después costo menos 6 me prueba hacía scotia tarjeta ideal después decides ,3,0.0
2023-10-28 00:00:00,"Gracias, sigan con esas propuestas tan inovadoras que seguramente atraerán millones de clientes y marcarán un antes y un después de la banca en México. De seguro las felicitaciones no paran por eso hasta bloquearon sus redes sociales. Son unos genios! No se cansan de ganar tanto?",1,misc,47,gracias  sigan propuestas tan inovadoras seguramente atraerán millones clientes marcarán después banca méxico  seguro felicitaciones paran bloquearon redes sociales  genios  cansan ganar ?,1,0.0
2023-10-28 00:00:00,Fuiste bueno por un tiempo. Ahora mi tarjeta se irá al cajón. Hasta nunca :mano_saludando::manos_formando_un_corazón:,0,misc,15,bueno tiempo  ahora tarjeta irá cajón  nunca  mano_saludando  manos_formando_un_corazón ,5,1.0
2023-10-28 00:00:00,adquirí la membresía mega Fan porque me salió que un beneficio era una venta exclusiva de Tecate…,0,misc,17,adquirí membresía mega fan salió beneficio venta exclusiva tecate…,5,1.0
2023-10-28 00:00:00,Ya cayó la actualización gracias,0,misc,5,cayó actualización gracias,1,0.0
2023-10-28 00:00:00,Padrísimas las nuevas membresías de encontré una que se ajusta a mis necesidades y ya la contraté. Les recomiendo q…,1,misc,20,padrísimas nuevas membresías encontré ajusta necesidades contraté  recomiendo q…,5,1.0
2023-10-28 00:00:00,"A mí ya me depositaron, la verdad estoy contento con sus servicios, espero recapaciten y re valoren sus decisiones",0,misc,19,depositaron  verdad contento servicios  espero recapaciten re valoren decisiones,5,1.0
2023-10-28 00:00:00,Es correcto,0,misc,2,correcto,3,0.0
2023-10-28 00:00:00,Esto de me parece tipo las gasolinaras VIP,0,misc,8,parece tipo gasolinaras vip,3,0.0
