date,tweet,Palabras,procTweet,Sentimiento,relevance,topic
2023-09-01,Muy felices y contentos por nuestros clientes ya que hoy pudieron estrenar su nuevo hogar. inovaserviciosfinancieros cuauhtémocchihuahua creditos HeyBanco,19,felices contentos clientes hoy pudieron estrenar nuevo hogar  inovaserviciosfinancieros cuauhtémocchihuahua creditos heybanco,1.0,0,misc
2023-09-01,"Perfecto, ya pude entrar a la App y como según mi dispositivo no es compatible (aunque es uno de los más recientes de Samsung) prefiero cambiar de banco a cambiar mi equipo. Hola! Saludos.",34,perfecto  pude entrar app según dispositivo compatible ( aunque recientes samsung ) prefiero cambiar banco cambiar equipo  hola  saludos ,1.0,1,misc
2023-09-01,"Yo la tengo, esta bien padre.",6, bien padre ,1.0,0,misc
2023-09-04,Aplausos para el equipo de :cara_derritiéndose:,6,aplausos equipo  cara_derritiéndose ,0.0,0,misc
2023-09-05,"Yo quisiera saber si ya puedo ser acreedor a la tarjeta de crédito tradicional, debido a que ya llevo más de seis meses de uso de la garantizada y se ha mejorado mi historial muy significativamente!",36,quisiera saber si puedo ser acreedor tarjeta crédito tradicional  debido llevo seis me uso garantizada mejorado historial significativamente ,0.0,1,support
2023-09-05,Jajaja,1,jajaja,1.0,0,misc
2023-09-05,"HeyBanco ha implementado un chat/bot muy interesante llamado HeyGPT, que resuelve dudas sobre sus productos, el cual me sorprendió bastante, creo que es un gran avance para mejorar la experiencia con la atención a clientes, acá te cuento todo:",39,heybanco implementado chat/bot interesante llamado heygpt  resuelve dudas productos  sorprendió bastante  creo gran avance mejorar experiencia atención clientes  acá cuento ,1.0,1,misc
2023-09-05,Yo uso ese banco y siempre me resuelven rápido y mil veces más rápido vs Banamex haha,17,uso banco siempre resuelven rápido mil veces rápido v banamex haha,1.0,1,misc
2023-09-10,HeyBanco. Me ha salido buena.,5,heybanco  salido buena ,1.0,0,misc
2023-09-12,Gracias.,1,gracias ,1.0,0,misc
2023-09-12,Chulada de cuenta! Buenos rendimientos :cara_con_lengua_de_dinero: aplicación funcionando al :cien_puntos: sin comisiones de ninguna especie!! Entre esta y la de no necesito nada de ninguna otra institución. Nunca cambien ehhh? Asi empezó Klar y luego ya no cumplió. :cara_sonriente::pulgar_hacia_arriba_tono_de_piel_claro:,39,chulada cuenta  buenos rendimientos  cara_con_lengua_de_dinero  aplicación funcionando  cien_puntos  comisiones ninguna especie   necesito ninguna institución  nunca cambien ehhh ? asi empezó klar luego cumplió   cara_sonriente  pulgar_hacia_arriba_tono_de_piel_claro ,1.0,1,misc
2023-09-13,"¡Feliz Día del Programador! Su trabajo es esencial para el funcionamiento de la sociedad actual, es por eso que te traemos algunos datos impoantes sobre este día y la profesión.:profesional_de_la_tecnología_hombre_tono_de_piel_claro: HeyBancoMedia HeyBanco DíaDelProgramador Programadores",34,feliz día programador  trabajo esencial funcionamiento sociedad actual  traemos datos impoantes día profesión   profesional_de_la_tecnología_hombre_tono_de_piel_claro  heybancomedia heybanco díadelprogramador programadores,1.0,0,misc
2023-09-13,"Hola muchas gracias, ya les contesté vía DM",8,hola muchas gracias  contesté vía dm,1.0,0,misc
2023-09-13,"Solucionado, gracias!",2,solucionado  gracias ,1.0,0,misc
2023-09-13,ayuda!!,1,ayuda  ,1.0,1,support
2023-09-14,"Es que son horas de Venus, todavía están en tiempo xd",11,horas venus  todavía tiempo xd,1.0,0,misc
2023-09-14,Inviee en cuestión de minutos desde tu celular y obtén ganancias cada semana. :bolsa_de_dinero: Conoce cómo hacer crecer tu dinero con Inv…,22,inviee cuestión minutos celular obtén ganancias cada semana   bolsa_de_dinero  conoce cómo hacer crecer dinero inv…,0.0,1,misc
2023-09-15,A mi me sirvió actualizar mi versión de Android a la más reciente. Con eso ya abre,17,sirvió actualizar versión android reciente  abre,1.0,0,misc
2023-09-15,Gracias justo eso me funciono,5,gracias justo funciono,1.0,0,misc
2023-09-16,Yo elimine el cache en los ajustes de la app y funcionó,12,elimine cache ajustes app funcionó,1.0,1,misc
2023-09-16,Si me funcionó!!! Muchas gracias,5,si funcionó    muchas gracias,0.0,0,misc
2023-09-16,"Entren a ajustes de la app , borren el cache y funciona",12,entren ajustes app  borren cache funciona,0.0,0,misc
2023-09-16,Esto me funcionó a mi,5,funcionó,1.0,0,misc
2023-09-16,Muchas gracias Hey! Ya quedó resuelto. :señal_de_aprobación_con_la_mano::señal_de_aprobación_con_la_mano::señal_de_aprobación_con_la_mano:,7,muchas gracias hey  quedó resuelto   señal_de_aprobación_con_la_mano  señal_de_aprobación_con_la_mano  señal_de_aprobación_con_la_mano ,0.0,0,misc
2023-09-16,Gracias ! Lo intentare :cara_radiante_con_ojos_sonrientes:,5,gracias  intentare  cara_radiante_con_ojos_sonrientes ,1.0,0,misc
2023-09-17,Gracias! También me funcionó reiniciando :manos_levantadas_celebrando:,6,gracias  funcionó reiniciando  manos_levantadas_celebrando ,1.0,0,misc
2023-09-17,"Ya qiedo resuelto, muchas gracias!",5,qiedo resuelto  muchas gracias ,1.0,0,misc
2023-09-18,Funcionó gracias. Mejor que la cuenta oficial,7,funcionó gracias  mejor cuenta oficial,1.0,0,misc
2023-09-18,"Muchas gracias por la información, me sirvió para poder acceder a la aplicación, deberían publicar la solución en sus redes para que otros usuarios puedan solucionarlo",26,muchas gracias información  sirvió poder acceder aplicación  deberían publicar solución redes usuarios puedan solucionarlo,1.0,1,misc
2023-09-19,Confirmo hoy 19 de septiembre que funciona.. muchas gracias,9,confirmo hoy 19 septiembre funciona  muchas gracias,1.0,0,misc
2023-09-19,"La colonia más bonita y cool de todo Latinoamérica te está esperando, descubre con Jonnah Moreno sus increíbles recintos y disfruta de su increíble belleza. HeyBanco HeyMedia HeydeLocal Guadalajara",29,colonia bonita cool latinoamérica esperando  descubre jonnah moreno increíbles recintos disfruta increíble belleza  heybanco heymedia heydelocal guadalajara,1.0,0,misc
2023-09-19,"El lugar perfecto para sentae a trabajar mientras te tomas un delicioso café... para después ir por una joya de la literatura, de segunda mano. Descubre con Jonnah Moreno los lugares secretos de la colonia Americana. HeyBanco HeyMedia HeydeLocal Guadalajara",40,lugar perfecto sentae trabajar mientras tomas delicioso café  después ir joya literatura  segunda mano  descubre jonnah moreno lugares secretos colonia americana  heybanco heymedia heydelocal guadalajara,1.0,1,misc
2023-09-19,"Entre cafeterías, una arquitectura única y bonitos pisos, Jonnah Moreno nos muestra la cara más apacible de la colonia Americana, que es considerada la más bonita en todo Latinoamérica. HeyBanco HeyMedia HeydeLocal Guadalajara",33,cafeterías  arquitectura única bonito pisos  jonnah moreno muestra cara apacible colonia americana  considerada bonita latinoamérica  heybanco heymedia heydelocal guadalajara,1.0,0,misc
2023-09-19,"Muchas gracias ahora sí, por mandar la actualización v10.39.2 de la app de Android. La aplicación funciona nuevamente, tras 5 días que estuvo muea para varios de nosotros. Gracias",29,muchas gracias ahora  mandar actualización v10392 app android  aplicación funciona nuevamente  tras 5 días muea varios  gracias,0.0,1,misc
2023-09-19,"Exacto, en el 10.39.0 está todo normal.",7,exacto  10390 normal ,0.0,1,misc
2023-09-20,Listo! Muchas gracias! :),4,listo  muchas gracias   ),1.0,0,misc
2023-09-20,Ya hoy se restableció la aplicación gracias,7,hoy restableció aplicación gracias,1.0,0,misc
2023-09-20,"X3. A las 12 sin problema, y uno desde las 6 y nada",13,x3  12 problema  6,0.0,0,misc
2023-09-20,"Gracias por la respuesta, pude habilitar mi app",8,gracias respuesta  pude habilitar app,1.0,0,misc
2023-09-22,"A mi nunca me ha fallado, al contrario es de las más estables.",13,nunca fallado  contrario estables ,1.0,1,misc
2023-09-23,"Gracias, no debería ser información privada, es para que ustedes mejoren. Saludos.",12,gracias  debería ser información privada  ustedes mejoren  saludos ,0.0,1,misc
2023-09-24,cómo puedo pedir otra tarjeta sin perder mis datos anteriores. Gracias,11,cómo puedo pedir tarjeta perder datos anteriores  gracias,0.0,1,support
2023-09-26,Siempre estoy recomendando y llevo 2 meses sin tarjeta :cara_de_payaso: ¿regresar a Banamex será la solución?,16,siempre recomendando llevo 2 me tarjeta  cara_de_payaso  ¿regresar banamex solución ?,1.0,1,misc
2023-09-26,"Hola, solo para agradecer públicamente la atención recibida en su momento, y mencionar que ya recibí todos los productos solicitado de su tienda de Hey Shop. Muchas gracias.",28,hola  solo agradecer públicamente atención recibida momento  mencionar recibí productos solicitado tienda hey shop  muchas gracias ,1.0,1,misc
2023-09-26,Ya lo envie,3,envie,1.0,0,misc
2023-09-27,"Muchas gracias, los amo. :cara_llorando_fuerte::manos_formando_un_corazón_tono_de_piel_medio:",5,muchas gracias  amo   cara_llorando_fuerte  manos_formando_un_corazón_tono_de_piel_medio ,1.0,0,misc
2023-09-28,"increíble que a estas alturas tengas que ir a activar tu netkey “móvil” a una sucursal cuando cambias de teléfono. Tienen mucho que aprender de que sin comprometer tu seguridad, lo hacen simple y rápido desde la misma app.",39,increíble alturas ir activar netkey “ móvil ” sucursal cambias teléfono  aprender comprometer seguridad  hacen simple rápido misma app ,1.0,1,misc
2023-09-30,Yo sigo pensando que es un gran producto,8,sigo pensando gran producto,1.0,0,misc
2023-10-02,Gracias,1,gracias,1.0,0,misc
2023-10-03,Yo también quiero :cara_tapada_con_ojo_espiando:,4,quiero  cara_tapada_con_ojo_espiando ,0.0,0,misc
2023-10-03,"Gracias, les acabo de escribir.",5,gracias  acabo escribir ,1.0,0,misc
2023-10-05,"Tengo la de que es de banco Azteca y si esta muy bien, la de también esta padre y la de esas manejo",23,banco azteca si bien  padre manejo,1.0,0,misc
2023-10-06,"En hora buena Jorge, tú eres una persona muy reconocida en el gremio mielero y tu reputación vale.",18,hora buena jorge  persona reconocida gremio mielero reputación vale ,1.0,0,misc
2023-10-11,:ojos: Órale qué cool. ofrece información sobre finanzas personales dentro de la aplicación. :cara_sonriendo_con_estrellas: Habrá que darle una opounidad al podcast,21, ojos  órale cool  ofrece información finanzas personales dentro aplicación   cara_sonriendo_con_estrellas  darle opounidad podcast,1.0,1,misc
2023-10-12,"Ganeee! Si quieres ser pae de esta fiebre Hey, te puedo referir. Gracias",13,ganeee  si quieres ser pae fiebre hey  puedo referir  gracias,0.0,0,misc
2023-10-13,"Gracias, volví a llamar y fue rapido",7,gracias  volví llamar rapido,1.0,0,misc
2023-10-13,:cara_exhalando: 5 estrellas al sopoe de ya se saben el dúo dinámico :cara_sonriente::cara_sonriente:,13, cara_exhalando  5 estrellas sopoe saben dúo dinámico  cara_sonriente  cara_sonriente ,1.0,1,misc
2023-10-14,Quedo en espera. Gracias,4,quedo espera  gracias,1.0,0,misc
2023-10-14,Felicidades a todos los que hicieron esto posible,8,felicidades hicieron posible,1.0,0,misc
2023-10-16,Muchas gracias,2,muchas gracias,1.0,0,misc
2023-10-17,"Procedo, gracias por el apoyo",5,procedo  gracias apoyo,1.0,0,misc
2023-10-18,Recibí ayuda de fredhack88 en Telegram. Me ayudó a recuperar mi cuenta y habilitar la autenticación de dos factores en la cuenta. Estoy realmente impresionado. También te ayudará con tus problemas de piratería.,33,recibí ayuda fredhack88 telegram  ayudó recuperar cuenta habilitar autenticación do factores cuenta  realmente impresionado  ayudará problemas piratería ,1.0,0,misc
2023-10-19,"Gracias ya los conocí, los use, y hoy los dejo, definitivamente no son lo mio, pero si los recomiendo! :pulgar_hacia_arriba: Bancos f…",22,gracias conocí  use  hoy dejo  definitivamente mio  si recomiendo   pulgar_hacia_arriba  bancos f…,1.0,1,misc
2023-10-20,"¡Te vamos a sorprender! :estrella: Para todos nuestros fans, ¡les queremos dar más! Estamos a punto de elevar su experiencia a un ni…",23,te vamos sorprender   estrella  fan  les queremos dar  punto elevar experiencia ni…,1.0,0,misc
2023-10-21,"¡Te vamos a sorprender! :estrella: Para todos nuestros fans, ¡les queremos dar más! Estamos a punto de elevar su experiencia a un ni…",23,te vamos sorprender   estrella  fan  les queremos dar  punto elevar experiencia ni…,1.0,0,misc
2023-10-21,11% la inversión y con eso!,6,11 % inversión ,0.0,1,misc
2023-10-22,"¡Te vamos a sorprender! :estrella: Para todos nuestros fans, ¡les queremos dar más! Estamos a punto de elevar su experiencia a un ni…",23,te vamos sorprender   estrella  fan  les queremos dar  punto elevar experiencia ni…,1.0,0,misc
2023-10-23,Se va a poner bueno con heybanco,7,va poner bueno heybanco,1.0,1,misc
2023-10-23,"Estamos igual, también me sorprendí",5,igual  sorprendí,1.0,0,misc
2023-10-24,Nos deberían sorprender con app funcional. Todos los dias hay que estar borrando e instalando. Dura un acceso útil.,19,deberían sorprender app funcional  dia borrando instalando  dura acceso útil ,1.0,1,misc
2023-10-24,Listo enviado,2,listo enviado,1.0,0,misc
2023-10-24,"¡Te vamos a sorprender! :estrella: Para todos nuestros fans, ¡les queremos dar más! Estamos a punto de elevar su experiencia a un ni…",23,te vamos sorprender   estrella  fan  les queremos dar  punto elevar experiencia ni…,1.0,0,misc
2023-10-25,"Muy buena , esta vez hey se equivocó, decía ser diferente a los bancos normales e incluso puede que apair…",20,buena  vez hey equivocó  decía ser diferente bancos normales incluso puede apair…,0.0,1,misc
2023-10-25,Fuiste bueno por un tiempo. Ahora mi tarjeta se irá al cajón. Hasta nunca :mano_saludando::manos_formando_un_corazón:,15,bueno tiempo  ahora tarjeta irá cajón  nunca  mano_saludando  manos_formando_un_corazón ,1.0,0,misc
2023-10-25,es muy buena opción.,4,buena opción ,1.0,0,misc
2023-10-25,"Bueno, toda historia tiene un final. Adiós",7,bueno  toda historia final  adiós,1.0,0,misc
2023-10-25,"La tarjeta plata trae buen cashback, deberías darle una revisada",10,tarjeta plata trae buen cashback  deberías darle revisada,1.0,1,misc
2023-10-26,"¿SPA para los Hospitality? Bueno, siempre se agradece un masajito para aguantar los 3 días de festival ¡Checa los beneficios de cada abono! :entradas::león::fuego: Mañana prevents exclusiva por TecatePalNoe :corazón_brillante:",30,¿spa hospitality ? bueno  siempre agradece masajito aguantar 3 días festival checa beneficios cada abono   entradas  león  fuego  mañana prevents exclusiva tecatepalnoe  corazón_brillante ,1.0,0,misc
2023-10-26,Gracias! Les envíe otra duda.,5,gracias  envíe duda ,1.0,1,support
2023-10-26,"Ok, estaré al pendiente, gracias",5,ok  pendiente  gracias,0.0,0,misc
2023-10-27,"Gracias por mis ultimas recompensas, adios vaquero, fue bueno mientras duró",11,gracias ultima recompensas  adios vaquero  bueno mientras duró,1.0,0,misc
2023-10-27,Mañana los compramos!!! :manos_formando_un_corazón::manos_levantadas_celebrando_tono_de_piel_claro::manos_levantadas_celebrando_tono_de_piel_claro:,4,mañana compramos     manos_formando_un_corazón  manos_levantadas_celebrando_tono_de_piel_claro  manos_levantadas_celebrando_tono_de_piel_claro ,0.0,0,misc
2023-10-27,:león: ¡Gracias! La Venta Exclusiva HeyBanco está AGOTADA en su totalidad :tique: :dedo_índice_apuntándote_a_ti_tono_de_piel_claro: La venta libre de Boleto Tempranero para 2024 tendrá lugar mañana 28 de octubre a pair de las 14:00 hrs.,33, león  gracias  venta exclusiva heybanco agotada totalidad  tique   dedo_índice_apuntándote_a_ti_tono_de_piel_claro  venta libre boleto tempranero 2024 lugar mañana 28 octubre pair 1400 hr ,0.0,0,misc
2023-10-27,Gracias Gracias venta tempranera :corazón_blanco: Tqm,6,gracias gracias venta tempranera  corazón_blanco  tqm,1.0,0,misc
2023-10-27,:estrella::estrella:Tecate Pa'l Noe 2024!!!:estrella::estrella: :luces_de_policía:Si tienen Hey Banco aprovechen hoy porque hay buenos descuentos en el abono Tempranero!…,18, estrella  estrella  tecate pa ' l noe 2024     estrella  estrella   luces_de_policía  si hey banco aprovechen hoy buenos descuentos abono tempranero  …,0.0,0,misc
2023-10-27,¡Muchas gracias por tu confianza! :cara_sonriendo::palmas_hacia_arriba_juntas: ¡Estamos felices de que formes pae de la familia Klar! :cara_sonriendo_con_corazones::cara_sonriendo_con_estrellas: ¡TE QUEREMOS!:corazón_rojo:,19,muchas gracias confianza   cara_sonriendo  palmas_hacia_arriba_juntas  estamos felices formes pae familia klar   cara_sonriendo_con_corazones  cara_sonriendo_con_estrellas  te queremos   corazón_rojo ,1.0,1,misc
2023-10-27,Sería lo más adecuado después de lo que costo por lo menos 6 meses de prueba como lo hacía Scotia con su tarjeta ideal ya después decides.,27,adecuado después costo menos 6 me prueba hacía scotia tarjeta ideal después decides ,0.0,1,misc
2023-10-28,"Gracias, sigan con esas propuestas tan inovadoras que seguramente atraerán millones de clientes y marcarán un antes y un después de la banca en México. De seguro las felicitaciones no paran por eso hasta bloquearon sus redes sociales. Son unos genios! No se cansan de ganar tanto?",47,gracias  sigan propuestas tan inovadoras seguramente atraerán millones clientes marcarán después banca méxico  seguro felicitaciones paran bloquearon redes sociales  genios  cansan ganar ?,0.0,1,misc
2023-10-28,Fuiste bueno por un tiempo. Ahora mi tarjeta se irá al cajón. Hasta nunca :mano_saludando::manos_formando_un_corazón:,15,bueno tiempo  ahora tarjeta irá cajón  nunca  mano_saludando  manos_formando_un_corazón ,1.0,0,misc
2023-10-28,adquirí la membresía mega Fan porque me salió que un beneficio era una venta exclusiva de Tecate…,17,adquirí membresía mega fan salió beneficio venta exclusiva tecate…,1.0,0,misc
2023-10-28,Ya cayó la actualización gracias,5,cayó actualización gracias,0.0,0,misc
2023-10-28,Padrísimas las nuevas membresías de encontré una que se ajusta a mis necesidades y ya la contraté. Les recomiendo q…,20,padrísimas nuevas membresías encontré ajusta necesidades contraté  recomiendo q…,1.0,1,misc
2023-10-28,"A mí ya me depositaron, la verdad estoy contento con sus servicios, espero recapaciten y re valoren sus decisiones",19,depositaron  verdad contento servicios  espero recapaciten re valoren decisiones,1.0,0,misc
2023-10-28,Es correcto,2,correcto,0.0,0,misc
2023-10-28,Esto de me parece tipo las gasolinaras VIP,8,parece tipo gasolinaras vip,0.0,0,misc
2023-10-28,Antes que nada bienvenido a Ualá. Gracias por el feedback. Es muy constructivo. Varios de esos temas se resuelven en los próximos updates. Mudarse a una arquitectura 100% bancaria no ha sido fácil y eso afecta cieos procesos. Ya viene lo mejor. Gracias desde ya.,45,bienvenido ualá  gracias feedback  constructivo  varios temas resuelven próximos update  mudarse arquitectura 100 % bancaria sido fácil afecta cieos procesos  viene mejor  gracias ,0.0,0,misc
2023-10-28,"Gracias ya pude comunicarme y creo si se solucionó mi problema, gracias :manos_levantadas_celebrando:",13,gracias pude comunicarme creo si solucionó problema  gracias  manos_levantadas_celebrando ,1.0,0,misc
2023-10-29,Buena publicidad :dorso_de_mano_con_índice_hacia_abajo:,3,buena publicidad  dorso_de_mano_con_índice_hacia_abajo ,1.0,0,misc
2023-10-30,"¿Eres un estudiante y tienes una idea brillante? :bombilla: ¡El Reto Emprende Hey te espera! Paicipa y gana hasta $50,000 por tu…",22,¿eres estudiante idea brillante ?  bombilla  el reto emprende hey espera  paicipa gana $ 50000 tu…,0.0,0,misc
2023-10-30,Muchas gracias :cara_sonriendo_con_corazones:,3,muchas gracias  cara_sonriendo_con_corazones ,1.0,0,misc
2023-10-30,Ahorita mismo les mando correo y número telefónico para contacto.,10,ahorita mismo mando correo número telefónico contacto ,1.0,0,misc
2023-10-30,Dale gracias a,3,dale gracias,1.0,0,misc
2023-10-30,Checa creo que tiene mucho potencial!,6,checa creo potencial ,1.0,0,misc
2023-10-31,"Bien hecho, ya mero te alcanzo. :hombre_encogido_de_hombros_tono_de_piel_medio:",7,bien hecho  mero alcanzo   hombre_encogido_de_hombros_tono_de_piel_medio ,0.0,0,misc
2023-10-31,¡Muchas gracias por tu confianza! :cara_sonriendo: :palmas_hacia_arriba_juntas: ¡Estamos felices de que formes pae de la familia Klar! :cara_sonriendo_con_corazones: :cara_sonriendo_con_estrellas:,19,muchas gracias confianza   cara_sonriendo   palmas_hacia_arriba_juntas  estamos felices formes pae familia klar   cara_sonriendo_con_corazones   cara_sonriendo_con_estrellas ,1.0,0,misc
2023-10-31,"Lo verdaderamente interesante de heybanco es su herramienta de inversión y, en lo personal, sería para lo único que tengo la tarjeta y que pagaría por el plan. Según el plan que pagues y si dejas el dinero 7 o 28 días te pueden dar el 9%, 10%, 11% o 12% de interés anual.",54,verdaderamente interesante heybanco herramienta inversión  personal  único tarjeta pagaría plan  según plan pagues si dejas dinero 7 28 días pueden dar 9 %  10 %  11 % 12 % interés anual ,1.0,1,misc
2023-10-31,Ya están todos mis ahorros contigo! gracias,7,ahorros contigo  gracias,1.0,0,misc
2023-10-31,"Gracias, como siempre super atentos y efectividad en resolver dudas.",10,gracias  siempre super atentos efectividad resolver dudas ,1.0,0,misc
2023-10-31,Gracias por la respuesta ya conteste por DM saludos,9,gracias respuesta conteste dm saludos,1.0,0,misc
2023-10-31,¡Estamos para servie!,3,estamos servie ,0.0,0,misc
2023-10-31,"¿Eres un estudiante y tienes una idea brillante? :bombilla: ¡El Reto Emprende Hey te espera! Paicipa y gana hasta $50,000 por tu…",22,¿eres estudiante idea brillante ?  bombilla  el reto emprende hey espera  paicipa gana $ 50000 tu…,0.0,0,misc
2023-10-31,"Uf! Que buena idea, ¿No, Que nos pague en Hey Coins.",11,uf  buena idea  ¿no  pague hey coin ,1.0,0,misc
2023-10-31,"Mejor que anualidad, mensualidad :cara_sonriendo_con_superioridad:",5,mejor anualidad  mensualidad  cara_sonriendo_con_superioridad ,1.0,0,misc
2023-11-01,Bien merecido :cara_derritiéndose:,3,bien merecido  cara_derritiéndose ,1.0,0,misc
2023-11-01,Me encanta la publicidad de la competencia,7,encanta publicidad competencia,1.0,0,misc
2023-11-02,INVEX!! El acelerador conviene muchísimo si le gastas de 10k para arriba al mes. Este año llevo como 4 mil en vuelos y muchas tarjetitas de uber y starbies.,29,invex   acelerador conviene muchísimo si gastas 10k arriba me  año llevo 4 mil vuelos muchas tarjetitas uber starbies ,1.0,0,misc
2023-11-02,"Después de ver está entrevista, creo que es una excelente opción",11,después ver entrevista  creo excelente opción,1.0,1,misc
2023-11-02,este tweet es solo para agradecer la rapidez con la que resolvieron unos cargos no reconocidos. Necesitaba urgentemente ese dinero que robaron de mi tarjeta y ustedes me ayudaron en sólo 3 días. También las cosas buenas deberían compairse. ¡Gracias Hey Banco!,42,tweet solo agradecer rapidez resolvieron cargo reconocidos  necesitaba urgentemente dinero robaron tarjeta ustedes ayudaron sólo 3 días  cosas buenas deberían compairse  gracias hey banco ,0.0,1,misc
2023-11-02,"Ya reflexioné, creo que están bien las membresías de",9,reflexioné  creo bien membresías,1.0,0,misc
2023-11-02,En unos meses se fue lo que lograron en años... Felicidades,11,me lograron años  felicidades,1.0,0,misc
2023-11-02,Esta es la mejor idea para sus clientes,8,mejor idea clientes,1.0,0,misc
2023-11-03,"La verdad son muy buenos contra fraudes o cosas así, los demás bancos se mega desentienden, a mí me han hecho todos los paros de la vida.",27,verdad buenos fraudes cosas así  demás bancos mega desentienden  hecho paros vida ,1.0,0,misc
2023-11-03,"Sí vi que además traen primo del bono y el primer año sin anualidad, que es lo que me da codoo. Y luego la edición de la tarjeta rosa :cara_sonriente_con_lágrima:. Ya considerando seriamente.",33,vi además traen primo bono primer año anualidad  da codoo  luego edición tarjeta rosa  cara_sonriente_con_lágrima   considerando seriamente ,0.0,1,misc
2023-11-03,"Yo amo con todo mi ser la Amex, la verdad siento que ninguna otra te tratan tan bien, está cara la anualidad pero sí vale toda la pena por la seguridad que te ofrecen.",34,amo ser amex  verdad siento ninguna tratan tan bien  cara anualidad vale toda pena seguridad ofrecen ,1.0,0,misc
2023-11-03,"Gracias, novio, un saludo hasta allá.",6,gracias  novio  saludo allá ,1.0,0,misc
2023-11-04,Gracias Mandiii,2,gracias mandiii,1.0,0,misc
2023-11-07,"Same, ya mejor regresé a Banoe y HeyBanco solo para compras de “riesgo”.",13,same  mejor regresé banoe heybanco solo compras “ riesgo ” ,0.0,1,misc
2023-11-08,Vamos muy bien con heybanco :pulgar_hacia_arriba_tono_de_piel_oscuro_medio:,6,vamos bien heybanco  pulgar_hacia_arriba_tono_de_piel_oscuro_medio ,0.0,0,misc
2023-11-08,Muy amables muchas gracias.,4,amables muchas gracias ,1.0,0,misc
2023-11-08,"Listo, lo hice en la madrugada, gracias!!",7,listo  hice madrugada  gracias  ,1.0,0,misc
2023-11-08,Excelente noticia!!! El 15% está genial y sin necesidad de pagar membresías absurdas ahora sí tendrá mucho de que arrepentirse,20,excelente noticia    15 % genial necesidad pagar membresías absurdas ahora arrepentirse,1.0,1,misc
2023-11-09,defiéndete !!!:corazón_negro:,2,defiéndete     corazón_negro ,1.0,0,misc
2023-11-09,bajó el rendimiento de la inversión mientras que la subió. Todo perfectamente equilibrado,13,bajó rendimiento inversión mientras subió  perfectamente equilibrado,1.0,1,misc
2023-11-10,Hey sigues siendo cliente de Saludos!,6,hey sigues siendo cliente saludos ,1.0,0,misc
2023-11-10,recomendada,1,recomendada,1.0,0,misc
2023-11-10,"Hazlo, es una excelente opción. Yo tengo con ellos 3 años",11,hazlo  excelente opción  3 años,1.0,1,misc
2023-11-10,"Sí, es venganza",3, venganza,1.0,0,misc
2023-11-11,Una lección a esos perros de que quieren cobrar por lo que ustedes dan por solo ser clientes. Solo falta cashback y van a volver a ser mi tarjeta preferida.,30,lección perros quieren cobrar ustedes dan solo ser clientes  solo falta cashback van volver ser tarjeta preferida ,0.0,1,misc
2023-11-14,"Buen movimiento :cara_de_empollón: ""Hey"" me recuerda a Mantis de Kung-fu Panda cuando agarra las cuerdas del puente :cara_llorando_de_risa:",18,buen movimiento  cara_de_empollón  `` hey '' recuerda mantis kung-fu panda agarra cuerdas puente  cara_llorando_de_risa ,1.0,1,misc
2023-11-14,Agree. :pulgar_hacia_arriba_tono_de_piel_medio: Hasta una crónica les avente.,7,agree   pulgar_hacia_arriba_tono_de_piel_medio  crónica avente ,0.0,0,misc
2023-11-14,Gracias :pulgar_hacia_arriba:,2,gracias  pulgar_hacia_arriba ,1.0,0,misc
2023-11-16,Esto es rápido para,4,rápido,1.0,0,misc
2023-11-17,Nos encanta tenee con nosotros :cara_sonriendo_con_corazones:,6,encanta tenee  cara_sonriendo_con_corazones ,1.0,0,misc
2023-11-18,Gracias carnal.,2,gracias carnal ,1.0,0,misc
2023-11-21,No dudo que hayas sido tú hahahahahahaha.,7,dudo sido hahahahahahaha ,0.0,0,misc
2023-11-23,"A mí me ofrece 3MSI, sería bueno ver si es verdad jajaja",12,ofrece 3msi  bueno ver si verdad jajaja,1.0,0,misc
2023-11-25,Beneficios de un mercado mas competitivo,6,beneficios mercado ma competitivo,1.0,0,misc
2023-11-25,"Bendita sea la competencia, y bienvenido el cashback así sea un por ciento como dice la canción",17,bendita competencia  bienvenido cashback así ciento dice canción,1.0,0,misc
2023-11-25,OJO ACA!! Regresan las recompensas a :cara_sonriendo_con_estrellas::cara_sonriendo_con_estrellas::cara_sonriendo_con_estrellas::cara_sonriendo_con_estrellas:,7,ojo aca   regresan recompensas  cara_sonriendo_con_estrellas  cara_sonriendo_con_estrellas  cara_sonriendo_con_estrellas  cara_sonriendo_con_estrellas ,0.0,0,misc
2023-11-25,Gracias nos escuchaste y por eso seguiré contigo :manos_formando_un_corazón::cara_con_manos_abrazando:,9,gracias escuchaste seguiré contigo  manos_formando_un_corazón  cara_con_manos_abrazando ,1.0,0,misc
2023-11-25,Lo mejor que pudiste hacer amigo,6,mejor pudiste hacer amigo,1.0,0,misc
2023-11-25,Tsss .. que bueno .,5,tss  bueno ,1.0,0,misc
2023-11-25,"Hiciste bien, tío :cara_sonriente:",4,hiciste bien  tío  cara_sonriente ,1.0,0,misc
2023-11-26,Les recomiendo también es mexicano y no está en quiebra con el DientesDeBurroUsurero,13,recomiendo mexicano quiebra dientesdeburrousurero,0.0,0,misc
2023-11-26,"Gracias por la respuesta, estare atento saludos tio",8,gracias respuesta  estare atento saludos tio,1.0,0,misc
